ent idx,ent name
970,10749
971,1075
972,10750
973,10752
974,10753
975,10755
976,10758
977,10761
978,10762
979,10763
980,10765
981,10766
982,10767
983,10768
984,10769
985,10771
986,10772
987,10773
988,10775
989,10776
990,10780
991,10781
992,10782
993,10783
994,10785
995,10786
996,10787
997,10788
998,10791
999,10793
1000,10794
1001,10795
1002,10797
1003,10798
1004,107984056|5395
1005,107984923|1964
1006,107987545|401427
1007,107987560|613210
1008,107987561|613209
1009,10799
1010,108
1011,1080
1012,10800
1013,10801
1014,10802
1015,10803
1016,10804
1017,10806
1018,10807
1019,10808
1020,10809
1021,1081
1022,10810
1023,10811
1024,10813
1025,10814
1026,10815
1027,10817
1028,10818
1029,1082
1030,10824
1031,10825
1032,10826
1033,10827
1034,1084
1035,10840
1036,10841
1037,10842
1038,10844
1039,10845
1040,10846
1041,10847
1042,10848
1043,10849
1044,10850
1045,10855
1046,10856
1047,10857
1048,10858
1049,10859
1050,10861
1051,10863
1052,10864
1053,10865
1054,10867
1055,10868
1056,10869
1057,1087
1058,10870
1059,10873
1060,10874
1061,10875
1062,10877
1063,10878
1064,1088
1065,10880
1066,10881
1067,10884
1068,10885
1069,10886
1070,10887
1071,10888
1072,1089
1073,10890
1074,10891
1075,10892
1076,10893
1077,10894
1078,10897
1079,10898
1080,10899
1081,109
1082,10901
1083,10902
1084,10903
1085,10904
1086,10905
1087,10906
1088,10907
1089,10908
1090,10910
1091,10911
1092,10912
1093,10913
1094,10914
1095,10915
1096,10916
1097,10919
1098,10920
1099,10921
1100,10922
1101,10923
1102,10924
1103,10926
1104,10927
1105,10928
1106,10929
1107,10930
1108,10933
1109,10935
1110,10936
1111,10938
1112,10939
1113,10940
1114,10941
1115,10942
1116,10943
1117,10945
1118,10946
1119,10947
1120,10948
1121,10949
1122,10950
1123,10951
1124,10952
1125,10953
1126,10954
1127,10955
1128,10956
1129,109580095
1130,10959
1131,10960
1132,10961
1133,10962
1134,10963
1135,10964
1136,10965
1137,10966
1138,10969
1139,10970
1140,109703458
1141,10971
1142,10972
1143,10973
1144,10974
1145,10975
1146,10978
1147,10979
1148,10980
1149,10981
1150,10982
1151,10983
1152,10984
1153,10985
1154,10987
1155,10988
1156,10989
1157,10990
1158,10991
1159,10992
1160,10993
1161,10994
1162,10998
1163,10999
1164,11000
1165,11001
1166,11004
1167,11005
1168,11006
1169,11007
1170,11009
1171,1101
1172,11010
1173,11011
1174,110117499
1175,11012
1176,11013
1177,11014
1178,11015
1179,11016
1180,11017
1181,11018
1182,11019
1183,11020
1184,11021
1185,11022
1186,11023
1187,11024
1188,11025
1189,11027
1190,1103
1191,11030
1192,11031
1193,11033
1194,11034
1195,11035
1196,11036
1197,11037
1198,11037|286749
1199,1104
1200,11040
1201,11041
1202,11043
1203,11044
1204,11045
1205,11046
1206,11047
1207,1105
1208,11051
1209,11052
1210,11056
1211,11057
1212,11059
1213,110599564
1214,110599583
1215,1106
1216,11060
1217,11061
1218,11062
1219,11063
1220,11064
1221,11065
1222,11066
1223,11067
1224,11068
1225,11069
1226,1107
1227,11070
1228,11072
1229,11073
1230,11074
1231,11075
1232,11076
1233,11078
1234,11079
1235,1108
1236,11080
1237,11081
1238,11082
1239,11085
1240,11086
1241,1109
1242,11091
1243,11092
1244,11093
1245,11095
1246,11096
1247,11097
1248,11098
1249,11099
1250,111
1251,11100
1252,11101
1253,11102
1254,11103
1255,11104
1256,11105
1257,11107
1258,11108
1259,111089941
1260,1111
1261,11112
1262,11113
1263,11116
1264,11117
1265,11118
1266,11119
1267,1112
1268,11120
1269,11122
1270,11124
1271,111240474
1272,11126
1273,11127
1274,11128
1275,11129
1276,1113
1277,11130
1278,11131
1279,11132
1280,11133
1281,11135
1282,11136
1283,11137
1284,1114
1285,11140
1286,11141
1287,11143
1288,11144
1289,11145
1290,11146
1291,11148
1292,11149
1293,11151
1294,11152
1295,11153
1296,11154
1297,11155
1298,11156
1299,11157
1300,11158
1301,11159
1302,1116
1303,11160
1304,11161
1305,11162
1306,11163
1307,11164
1308,11165
1309,11166
1310,11167
1311,11168
1312,11169
1313,1117
1314,11170
1315,11171
1316,11173
1317,11174
1318,11176
1319,11177
1320,11178
1321,11179
1322,1118
1323,11180
1324,11181
1325,11182
1326,11183
1327,11184
1328,11185
1329,11186
1330,11187
1331,11188
1332,11189
1333,1119
1334,11190
1335,11193
1336,11194
1337,11196
1338,11197
1339,11198
1340,11199
1341,112
1342,1120
1343,11200
1344,11201
1345,11202
1346,1121
1347,11211
1348,11212
1349,11213
1350,11214
1351,11215
1352,11216
1353,11218
1354,11219
1355,1122
1356,11221
1357,11222
1358,11223
1359,11224
1360,11226
1361,11227
1362,11228
1363,1123
1364,11230
1365,11231
1366,11232
1367,11234
1368,11235
1369,11236
1370,11237
1371,11238
1372,112398
1373,112399
1374,1124
1375,11240
1376,112401
1377,11243
1378,11244
1379,112441434
1380,11245
1381,112464
1382,112476
1383,112479
1384,112483
1385,112487
1386,11249
1387,112495
1388,11250
1389,11251
1390,11252
1391,11253
1392,11254
1393,11255
1394,11257
1395,112574
1396,11258
1397,11260
1398,112609
1399,11261
1400,11262
1401,11264
1402,11266
1403,11267
1404,11269
1405,11270
1406,112714
1407,112724
1408,11273
1409,11274
1410,112744
1411,11275
1412,112752
1413,112755
1414,11276
1415,11277
1416,112770
1417,11278
1418,11279
1419,1128
1420,11280
1421,112802
1422,11281
1423,112812
1424,112817
1425,11282
1426,11283
1427,11284
1428,112849
1429,11285
1430,112858
1431,112869
1432,1129
1433,112936
1434,112937
1435,112939
1436,112942
1437,112950
1438,112970
1439,113
1440,1130
1441,113000
1442,113026
1443,11309
1444,113091
1445,1131
1446,11311
1447,113115
1448,11313
1449,113130
1450,11314
1451,113146
1452,11315
1453,11316
1454,11317
1455,113177
1456,113179
1457,113189
1458,11319
1459,1132
1460,11320
1461,113201
1462,11321
1463,11322
1464,113220
1465,113235
1466,113246
1467,11325
1468,113251
1469,11326
1470,113277
1471,113278
1472,11328
1473,11329
1474,1133
1475,11330
1476,11331
1477,11332
1478,11333
1479,11335
1480,11336
1481,11337
1482,11338
1483,11339
1484,1134
1485,11340
1486,11342
1487,11343
1488,11344
1489,11345
1490,113451
1491,113455421
1492,113457
1493,113457|7278
1494,11346
1495,1135
1496,113510
1497,1136
1498,113612
1499,113655
1500,113675
1501,1137
1502,113791
1503,1138
1504,113802
1505,113828
1506,113829
1507,113835
1508,113878
1509,1139
1510,1139|89832
1511,114
1512,1140
1513,114026
1514,114034
1515,114049
1516,114088
1517,1141
1518,114112
1519,114131
1520,114132
1521,114134
1522,1142
1523,114294
1524,1143
1525,114327
1526,114335
1527,114336
1528,1144
1529,1145
1530,114548
1531,114569
1532,114571
1533,1146
1534,114609
1535,114625
1536,1147
1537,114757
1538,114769
1539,114770
1540,114771
1541,114781
1542,114783
1543,114784
1544,114785
1545,114786
1546,114788
1547,114790
1548,114791
1549,114793
1550,114794
1551,114795
1552,114798
1553,114799
1554,114803
1555,114804
1556,114805
1557,114814
1558,114815
1559,114818
1560,114821
1561,114822
1562,114824
1563,114825
1564,114826
1565,114836
1566,114876
1567,114879
1568,114880
1569,114881
1570,114882
1571,114883
1572,114884
1573,114885
1574,114897
1575,114898
1576,114899
1577,1149
1578,114900
1579,114902
1580,114904
1581,114907
1582,114908
1583,114928
1584,114971
1585,114987
1586,114990
1587,115
1588,115004
1589,115019
1590,115024
1591,115098
1592,115106
1593,115111
1594,115123
1595,115196
1596,1152
1597,115201
1598,115207
1599,115209
1600,115265
1601,115273
1602,115286
1603,115290
1604,115294
1605,1153
1606,115330
1607,115350
1608,115352
1609,115361
1610,115362
1611,115399
1612,1154
1613,115416
1614,115426
1615,1155
1616,115509
1617,115548
1618,115557
1619,115560
1620,115584
1621,115650
1622,115701
1623,115703
1624,115704
1625,115708
1626,115727
1627,115752
1628,115761
1629,1158
1630,115817
1631,115825
1632,115827
1633,115861
1634,1159
1635,115908
1636,115939
1637,115948
1638,115950
1639,1159|548596
1640,116
1641,1160
1642,116028
1643,116039
1644,116064
1645,116068
1646,116071
1647,116085
1648,116092
1649,1161
1650,116113
1651,116115
1652,116135
1653,116138
1654,116143
1655,116150
1656,116151
1657,116154
1658,116224
1659,116228
1660,116238
1661,116255
1662,116285
1663,1163
1664,116328
1665,116337
1666,116362
1667,116369
1668,116372
1669,116379
1670,1164
1671,116412
1672,116442
1673,116443
1674,116444
1675,116447
1676,116448
1677,116449
1678,116461
1679,116496
1680,116511
1681,116519
1682,116535
1683,116540
1684,116541
1685,116729
1686,116832
1687,116833
1688,116835
1689,116840
1690,116841
1691,116844
1692,116931
1693,116966
1694,116983
1695,116984
1696,116985
1697,116986
1698,116987
1699,116988
1700,117
1701,117143
1702,117144
1703,117145
1704,117154
1705,117155
1706,117156
1707,117157
1708,117159
1709,117166
1710,117177
1711,117178
1712,117194
1713,117245
1714,117246
1715,117247
1716,117248
1717,117283
1718,117285
1719,117286
1720,117289
1721,1173
1722,1174
1723,1175
1724,117532
1725,117579
1726,117581
1727,117583
1728,117584
1729,1176
1730,117608
1731,1178
1732,117854
1733,1179
1734,118
1735,1180
1736,1181
1737,1182
1738,1183
1739,1184
1740,118424
1741,118426
1742,118429
1743,118430
1744,118442
1745,118460
1746,118461
1747,118472
1748,118487
1749,118490
1750,118491
1751,1185
1752,1186
1753,118611
1754,1187
1755,118788
1756,1188
1757,118812
1758,118813
1759,118856
1760,118881
1761,118932
1762,118980
1763,118987
1764,119
1765,119016
1766,119032
1767,1191
1768,1192
1769,1193
1770,119391
1771,119392
1772,1195
1773,119504
1774,119548
1775,119559
1776,119587
1777,1196
1778,119678
1779,119679
1780,119682
1781,119687
1782,119692
1783,119694
1784,119695
1785,119710
1786,119749
1787,119764
1788,119765
1789,119772
1790,119774
1791,1198
1792,12
1793,120
1794,1200
1795,120065
1796,120066
1797,120071
1798,1201
1799,120103
1800,120114
1801,120227
1802,120237
1803,1203
1804,120376
1805,120379
1806,120425
1807,120526
1808,120534
1809,120586
1810,1207
1811,120775
1812,120776
1813,120787
1814,120793
1815,120796
1816,1208
1817,120892
1818,1209
1819,120935
1820,1211
1821,121129
1822,121130
1823,1212
1824,121214
1825,121227
1826,121256
1827,121260
1828,121268
1829,121274
1830,121275
1831,121278
1832,1213
1833,121340
1834,121364
1835,121391
1836,121441
1837,121457
1838,1215
1839,121504
1840,121504|554313|8294|8359|8360|8361|8362|8363|8364|8365|8366|8367|8368|8370
1841,121506
1842,121512
1843,121536
1844,121549
1845,121551
1846,121599
1847,121601
1848,121642
1849,121643
1850,121665
1851,122011
1852,122042
1853,122258
1854,122402
1855,122416
1856,122481
1857,122509
1858,122525
1859,122553
1860,122618
1861,122622
1862,122664
1863,122665
1864,122704
1865,122706
1866,122740
1867,122742
1868,122748
1869,122769
1870,122773
1871,122786
1872,122809
1873,122830
1874,122876
1875,122945
1876,122953
1877,122961
1878,122970
1879,123
1880,1230
1881,123016
1882,123036
1883,123041
1884,123096
1885,123099
1886,123169
1887,1232
1888,123228
1889,123263
1890,123264
1891,123283
1892,1233
1893,123355
1894,1234
1895,1235
1896,123591
1897,1236
1898,123606
1899,123624
1900,123688
1901,1237
1902,123720
1903,123722
1904,123745
1905,123775
1906,1238
1907,123803
1908,123811
1909,123872
1910,123876
1911,123879
1912,123904
1913,123920
1914,124
1915,1240
1916,124044
1917,124056
1918,124093
1919,1241
1920,124220
1921,124222
1922,124245
1923,124274
1924,124359
1925,1244
1926,124401
1927,124404
1928,124411
1929,124454
1930,124460
1931,124491
1932,124512
1933,124535
1934,124538
1935,124540
1936,124565
1937,124583
1938,124590
1939,124599
1940,124602
1941,124637
1942,124641
1943,124739
1944,124773
1945,124790
1946,124808
1947,124842
1948,124857
1949,124872
1950,124912
1951,124923
1952,124930
1953,124935
1954,124936
1955,124944
1956,124961
1957,124975
1958,124976
1959,124989
1960,124995
1961,124997
1962,125
1963,125058
1964,125061
1965,125111
1966,125115
1967,125150
1968,125170
1969,125206
1970,125228
1971,125336
1972,125476
1973,1258
1974,125893
1975,1259
1976,125919
1977,125950
1978,125958
1979,125962
1980,125963
1981,125965
1982,125972
1983,125981
1984,125988
1985,125997
1986,126
1987,1260
1988,126003
1989,126006
1990,126014
1991,126017
1992,126068
1993,126069
1994,126070
1995,126074
1996,1261
1997,126119
1998,126123
1999,126129
2000,126133
2001,126147
2002,1262
2003,126205
2004,126206
2005,126208
2006,126231
2007,126248
2008,126259
2009,126272
2010,126282
2011,126295
2012,1263
2013,126306
2014,126308
2015,126321
2016,126326
2017,126328
2018,126353
2019,126370
2020,126374
2021,126375
2022,126382
2023,126393
2024,1264
2025,126410
2026,126432
2027,126433
2028,1265
2029,126520
2030,126526
2031,126541
2032,126549
2033,1266
2034,126626
2035,126638
2036,126695
2037,1267
2038,126731
2039,126755
2040,126767
2041,126789
2042,126792
2043,1268
2044,126820
2045,1269
2046,126917
2047,126961
2048,126961|333932|653604
2049,127
2050,1270
2051,127002
2052,127003
2053,127018
2054,127059
2055,127062
2056,127064
2057,127066
2058,127068
2059,127069
2060,127074
2061,127077
2062,1271
2063,127124
2064,1272
2065,127247
2066,127255
2067,127262
2068,127281
2069,127294
2070,127343
2071,127385
2072,127396
2073,127428
2074,127435
2075,127495
2076,127534
2077,127544
2078,127550
2079,127623
2080,127665
2081,1277
2082,127700
2083,127731
2084,127733
2085,127795
2086,1278
2087,127829
2088,127833
2089,127845
2090,127933
2091,127943
2092,128
2093,1280
2094,128061
2095,128077
2096,1281
2097,128178
2098,1282
2099,128209
2100,128218
2101,128239
2102,128240
2103,128272
2104,128308
2105,128312
2106,128338
2107,128344
2108,128360
2109,128366
2110,128367
2111,128368
2112,128371
2113,128372
2114,1284
2115,128408
2116,128414
2117,128434
2118,128439
2119,128486
2120,128488
2121,128497
2122,1285
2123,128506
2124,128553
2125,1286
2126,128611
2127,128637
2128,128674
2129,1287
2130,1288
2131,128820
2132,128822
2133,128853
2134,128859
2135,128866
2136,128869
2137,1289
2138,128954
2139,128989
2140,1290
2141,129025
2142,129049
2143,1291
2144,129138
2145,1292
2146,129285
2147,129293
2148,1293
2149,129303
2150,1294
2151,129401
2152,129446
2153,129450
2154,1295
2155,129521
2156,129531
2157,129563
2158,1296
2159,129607
2160,129642
2161,129685
2162,1297
2163,129787
2164,1298
2165,129807
2166,129831
2167,129880
2168,1299
2169,13
2170,130
2171,1300
2172,130013
2173,130075
2174,1301
2175,130106
2176,130120
2177,130162
2178,1302
2179,130271
2180,1303
2181,130340
2182,130367
2183,130399
2184,130497
2185,1305
2186,130502
2187,130507
2188,130540
2189,130557
2190,130574
2191,130576
2192,130589
2193,1306
2194,130612
2195,130617
2196,1307
2197,130733
2198,130749
2199,130752
2200,1308
2201,130814
2202,130872
2203,130916
2204,130951
2205,131
2206,1310
2207,131096
2208,1311
2209,131118
2210,131149
2211,131177
2212,1312
2213,131375
2214,131377
2215,1314
2216,131405
2217,131408
2218,131450
2219,131474
2220,1315
2221,131540
2222,131544
2223,131566
2224,131578
2225,1316
2226,131669
2227,1317
2228,131870
2229,131873
2230,131890
2231,131965
2232,132
2233,132001
2234,132014
2235,132112
2236,132141
2237,132158
2238,132160
2239,132243
2240,132320
2241,132332
2242,1325
2243,1326
2244,132625
2245,132660
2246,132671
2247,1327
2248,132720
2249,132724
2250,132789
2251,132864
2252,132884
2253,1329
2254,132946
2255,132949
2256,132954
2257,133
2258,133060
2259,133121
2260,133308
2261,133383
2262,133396
2263,133418
2264,133482
2265,133522
2266,133558
2267,133686
2268,133688
2269,133690
2270,1337
2271,133746
2272,1339
2273,134
2274,1340
2275,134083
2276,134111
2277,134145
2278,134187
2279,134218
2280,134265
2281,134266
2282,134353
2283,134359
2284,134391
2285,134429
2286,134430
2287,134492
2288,1345
2289,134510
2290,134526
2291,134549
2292,1346
2293,134637
2294,1347
2295,134701
2296,134728
2297,134829
2298,134860
2299,134864
2300,1349
2301,134957
2302,135
2303,1350
2304,1351
2305,135112
2306,135114
2307,135138
2308,135152
2309,135154
2310,1352
2311,135228
2312,135250
2313,135293
2314,135295
2315,1353
2316,135458
2317,1355
2318,1356
2319,135644
2320,135656
2321,1357
2322,1358
2323,135892
2324,1359
2325,135924
2326,135935
2327,135941
2328,135946
2329,135948
2330,136
2331,1360
2332,136051
2333,1361
2334,1362
2335,136227
2336,136242
2337,136259
2338,1363
2339,136319
2340,136332
2341,136371
2342,1364
2343,1365
2344,136541
2345,1366
2346,136647
2347,1368
2348,136895
2349,1369
2350,136991
2351,1370
2352,137075
2353,1371
2354,137196
2355,137209
2356,1373
2357,137362
2358,137392
2359,1374
2360,137492
2361,1375
2362,1376
2363,137682
2364,137735
2365,137797
2366,1378
2367,137814
2368,137835
2369,137868
2370,137872
2371,137886
2372,1379
2373,137902
2374,137964
2375,137970
2376,137994
2377,1380
2378,138046
2379,138050
2380,138065
2381,1381
2382,138151
2383,138199
2384,1382
2385,138255
2386,1384
2387,138428
2388,138429
2389,138474
2390,1385
2391,1386
2392,138639
2393,1387
2394,138715
2395,138716
2396,138799
2397,1388
2398,138802
2399,138803
2400,138804
2401,138805
2402,138881
2403,138882
2404,138883
2405,1389
2406,1390
2407,139065
2408,139081
2409,139105
2410,139135
