ent idx,ent name
137,GO:0000155
138,GO:0000156
139,GO:0000157
140,GO:0000158
141,GO:0000159
142,GO:0000160
143,GO:0000161
144,GO:0000162
145,GO:0000163
146,GO:0000164
147,GO:0000165
148,GO:0000166
149,GO:0000167
150,GO:0000168
151,GO:0000169
152,GO:0000170
153,GO:0000171
154,GO:0000172
155,GO:0000173
156,GO:0000175
157,GO:0000176
158,GO:0000177
159,GO:0000178
160,GO:0000179
161,GO:0000182
162,GO:0000183
163,GO:0000184
164,GO:0000185
165,GO:0000186
166,GO:0000187
167,GO:0000188
168,GO:0000189
169,GO:0000196
170,GO:0000197
171,GO:0000198
172,GO:0000199
173,GO:0000200
174,GO:0000201
175,GO:0000208
176,GO:0000209
177,GO:0000210
178,GO:0000212
179,GO:0000213
180,GO:0000214
181,GO:0000215
182,GO:0000217
183,GO:0000218
184,GO:0000220
185,GO:0000221
186,GO:0000222
187,GO:0000223
188,GO:0000224
189,GO:0000225
190,GO:0000226
191,GO:0000227
192,GO:0000228
193,GO:0000229
194,GO:0000234
195,GO:0000235
196,GO:0000236
197,GO:0000237
198,GO:0000238
199,GO:0000239
200,GO:0000240
201,GO:0000241
202,GO:0000242
203,GO:0000243
204,GO:0000244
205,GO:0000245
206,GO:0000246
207,GO:0000247
208,GO:0000248
209,GO:0000249
210,GO:0000250
211,GO:0000251
212,GO:0000252
213,GO:0000253
214,GO:0000254
215,GO:0000255
216,GO:0000256
217,GO:0000257
218,GO:0000262
219,GO:0000266
220,GO:0000268
221,GO:0000269
222,GO:0000270
223,GO:0000271
224,GO:0000272
225,GO:0000273
226,GO:0000274
227,GO:0000275
228,GO:0000276
229,GO:0000277
230,GO:0000278
231,GO:0000279
232,GO:0000280
233,GO:0000281
234,GO:0000282
235,GO:0000283
236,GO:0000285
237,GO:0000286
238,GO:0000287
239,GO:0000288
240,GO:0000289
241,GO:0000290
242,GO:0000291
243,GO:0000292
244,GO:0000293
245,GO:0000294
246,GO:0000295
247,GO:0000296
248,GO:0000297
249,GO:0000298
250,GO:0000301
251,GO:0000302
252,GO:0000303
253,GO:0000304
254,GO:0000305
255,GO:0000306
256,GO:0000307
257,GO:0000308
258,GO:0000309
259,GO:0000310
260,GO:0000311
261,GO:0000312
262,GO:0000313
263,GO:0000314
264,GO:0000315
265,GO:0000316
266,GO:0000317
267,GO:0000318
268,GO:0000319
269,GO:0000320
270,GO:0000321
271,GO:0000322
272,GO:0000323
273,GO:0000324
274,GO:0000325
275,GO:0000326
276,GO:0000327
277,GO:0000328
278,GO:0000329
279,GO:0000330
280,GO:0000331
281,GO:0000332
282,GO:0000333
283,GO:0000334
284,GO:0000335
285,GO:0000336
286,GO:0000337
287,GO:0000338
288,GO:0000339
289,GO:0000340
290,GO:0000341
291,GO:0000342
292,GO:0000343
293,GO:0000344
294,GO:0000345
295,GO:0000346
296,GO:0000347
297,GO:0000348
298,GO:0000349
299,GO:0000350
300,GO:0000351
301,GO:0000352
302,GO:0000353
303,GO:0000354
304,GO:0000355
305,GO:0000356
306,GO:0000357
307,GO:0000358
308,GO:0000359
309,GO:0000360
310,GO:0000361
311,GO:0000365
312,GO:0000366
313,GO:0000368
314,GO:0000369
315,GO:0000370
316,GO:0000371
317,GO:0000372
318,GO:0000373
319,GO:0000374
320,GO:0000375
321,GO:0000376
322,GO:0000377
323,GO:0000378
324,GO:0000379
325,GO:0000380
326,GO:0000381
327,GO:0000382
328,GO:0000383
329,GO:0000384
330,GO:0000385
331,GO:0000386
332,GO:0000387
333,GO:0000388
334,GO:0000389
335,GO:0000390
336,GO:0000391
337,GO:0000392
338,GO:0000393
339,GO:0000394
340,GO:0000395
341,GO:0000396
342,GO:0000397
343,GO:0000398
344,GO:0000399
345,GO:0000400
346,GO:0000401
347,GO:0000402
348,GO:0000403
349,GO:0000404
350,GO:0000405
351,GO:0000406
352,GO:0000407
353,GO:0000408
354,GO:0000409
355,GO:0000410
356,GO:0000411
357,GO:0000412
358,GO:0000413
359,GO:0000414
360,GO:0000415
361,GO:0000416
362,GO:0000417
363,GO:0000418
364,GO:0000419
365,GO:0000420
366,GO:0000421
367,GO:0000422
368,GO:0000423
369,GO:0000424
370,GO:0000425
371,GO:0000426
372,GO:0000427
373,GO:0000428
374,GO:0000429
375,GO:0000430
376,GO:0000431
377,GO:0000432
378,GO:0000433
379,GO:0000434
380,GO:0000435
381,GO:0000436
382,GO:0000437
383,GO:0000438
384,GO:0000439
385,GO:0000440
386,GO:0000441
387,GO:0000442
388,GO:0000443
389,GO:0000444
390,GO:0000445
391,GO:0000446
392,GO:0000447
393,GO:0000448
394,GO:0000449
395,GO:0000450
396,GO:0000451
397,GO:0000452
398,GO:0000453
399,GO:0000454
400,GO:0000455
401,GO:0000456
402,GO:0000457
403,GO:0000458
404,GO:0000459
405,GO:0000460
406,GO:0000461
407,GO:0000462
408,GO:0000463
409,GO:0000464
410,GO:0000465
411,GO:0000466
412,GO:0000467
413,GO:0000468
414,GO:0000469
415,GO:0000470
416,GO:0000471
417,GO:0000472
418,GO:0000473
419,GO:0000474
420,GO:0000475
421,GO:0000476
422,GO:0000477
423,GO:0000478
424,GO:0000479
425,GO:0000480
426,GO:0000481
427,GO:0000482
428,GO:0000483
429,GO:0000484
430,GO:0000485
431,GO:0000486
432,GO:0000487
433,GO:0000488
434,GO:0000489
435,GO:0000490
436,GO:0000491
437,GO:0000492
438,GO:0000493
439,GO:0000494
440,GO:0000495
441,GO:0000496
442,GO:0000497
443,GO:0000498
444,GO:0000499
445,GO:0000500
446,GO:0000501
447,GO:0000502
448,GO:0000503
449,GO:0000505
450,GO:0000506
451,GO:0000507
452,GO:0000508
453,GO:0000509
454,GO:0000578
455,GO:0000700
456,GO:0000701
457,GO:0000702
458,GO:0000703
459,GO:0000704
460,GO:0000705
461,GO:0000706
462,GO:0000707
463,GO:0000708
464,GO:0000709
465,GO:0000710
466,GO:0000711
467,GO:0000712
468,GO:0000713
469,GO:0000714
470,GO:0000715
471,GO:0000716
472,GO:0000717
473,GO:0000718
474,GO:0000719
475,GO:0000720
476,GO:0000721
477,GO:0000722
478,GO:0000723
479,GO:0000724
480,GO:0000725
481,GO:0000726
482,GO:0000727
483,GO:0000728
484,GO:0000729
485,GO:0000730
486,GO:0000731
487,GO:0000732
488,GO:0000733
489,GO:0000734
490,GO:0000735
491,GO:0000736
492,GO:0000737
493,GO:0000738
494,GO:0000740
495,GO:0000741
496,GO:0000742
497,GO:0000743
498,GO:0000744
499,GO:0000745
500,GO:0000746
501,GO:0000747
502,GO:0000748
503,GO:0000749
504,GO:0000750
505,GO:0000751
506,GO:0000752
507,GO:0000753
508,GO:0000754
509,GO:0000755
510,GO:0000756
511,GO:0000757
512,GO:0000758
513,GO:0000759
514,GO:0000760
515,GO:0000761
516,GO:0000762
517,GO:0000765
518,GO:0000766
519,GO:0000767
520,GO:0000768
521,GO:0000769
522,GO:0000770
523,GO:0000771
524,GO:0000772
525,GO:0000773
526,GO:0000774
527,GO:0000775
528,GO:0000776
529,GO:0000777
530,GO:0000778
531,GO:0000779
532,GO:0000780
533,GO:0000781
534,GO:0000782
535,GO:0000783
536,GO:0000784
537,GO:0000785
538,GO:0000786
539,GO:0000787
540,GO:0000788
541,GO:0000789
542,GO:0000790
543,GO:0000791
544,GO:0000792
545,GO:0000793
546,GO:0000794
547,GO:0000795
548,GO:0000796
549,GO:0000797
550,GO:0000798
551,GO:0000799
552,GO:0000800
553,GO:0000801
554,GO:0000802
555,GO:0000803
556,GO:0000804
557,GO:0000805
558,GO:0000806
559,GO:0000807
560,GO:0000808
561,GO:0000809
562,GO:0000810
563,GO:0000811
564,GO:0000812
565,GO:0000813
566,GO:0000814
567,GO:0000815
568,GO:0000816
569,GO:0000817
570,GO:0000818
571,GO:0000819
572,GO:0000820
573,GO:0000821
574,GO:0000822
575,GO:0000823
576,GO:0000824
577,GO:0000825
578,GO:0000827
579,GO:0000828
580,GO:0000829
581,GO:0000830
582,GO:0000831
583,GO:0000832
584,GO:0000833
585,GO:0000834
586,GO:0000835
587,GO:0000836
588,GO:0000837
589,GO:0000838
590,GO:0000839
591,GO:0000900
592,GO:0000901
593,GO:0000902
594,GO:0000903
595,GO:0000904
596,GO:0000905
597,GO:0000906
598,GO:0000907
599,GO:0000908
600,GO:0000909
601,GO:0000910
602,GO:0000911
603,GO:0000912
604,GO:0000913
605,GO:0000914
606,GO:0000915
607,GO:0000916
608,GO:0000917
609,GO:0000918
610,GO:0000919
611,GO:0000920
612,GO:0000921
613,GO:0000922
614,GO:0000923
615,GO:0000924
616,GO:0000925
617,GO:0000926
618,GO:0000927
619,GO:0000928
620,GO:0000929
621,GO:0000930
622,GO:0000931
623,GO:0000932
624,GO:0000933
625,GO:0000934
626,GO:0000935
627,GO:0000936
628,GO:0000937
629,GO:0000938
630,GO:0000939
631,GO:0000940
632,GO:0000941
633,GO:0000942
634,GO:0000943
635,GO:0000944
636,GO:0000945
637,GO:0000946
638,GO:0000947
639,GO:0000948
640,GO:0000949
641,GO:0000950
642,GO:0000951
643,GO:0000952
644,GO:0000953
645,GO:0000954
646,GO:0000955
647,GO:0000956
648,GO:0000957
649,GO:0000958
650,GO:0000959
651,GO:0000960
652,GO:0000961
653,GO:0000962
654,GO:0000963
655,GO:0000964
656,GO:0000965
657,GO:0000966
658,GO:0000967
659,GO:0000968
660,GO:0000969
661,GO:0000970
662,GO:0000971
663,GO:0000972
664,GO:0000973
665,GO:0000974
666,GO:0000975
667,GO:0000976
668,GO:0000977
669,GO:0000978
670,GO:0000979
671,GO:0000980
672,GO:0000981
673,GO:0000982
674,GO:0000983
675,GO:0000984
676,GO:0000985
677,GO:0000986
678,GO:0000987
679,GO:0000988
680,GO:0000989
681,GO:0000990
682,GO:0000991
683,GO:0000992
684,GO:0000993
685,GO:0000994
686,GO:0000995
687,GO:0000996
688,GO:0000997
689,GO:0000998
690,GO:0000999
691,GO:0001000
692,GO:0001001
693,GO:0001002
694,GO:0001003
695,GO:0001004
696,GO:0001005
697,GO:0001006
698,GO:0001007
699,GO:0001008
700,GO:0001009
701,GO:0001010
702,GO:0001011
703,GO:0001012
704,GO:0001013
705,GO:0001014
706,GO:0001015
707,GO:0001016
708,GO:0001017
709,GO:0001018
710,GO:0001019
711,GO:0001020
712,GO:0001021
713,GO:0001022
714,GO:0001023
715,GO:0001024
716,GO:0001025
717,GO:0001026
718,GO:0001027
719,GO:0001028
720,GO:0001029
721,GO:0001030
722,GO:0001031
723,GO:0001032
724,GO:0001033
725,GO:0001034
726,GO:0001035
727,GO:0001036
728,GO:0001037
729,GO:0001038
730,GO:0001039
731,GO:0001040
732,GO:0001041
733,GO:0001042
734,GO:0001043
735,GO:0001044
736,GO:0001045
737,GO:0001046
738,GO:0001047
739,GO:0001048
740,GO:0001049
741,GO:0001050
742,GO:0001051
743,GO:0001052
744,GO:0001053
745,GO:0001054
746,GO:0001055
747,GO:0001056
748,GO:0001057
749,GO:0001058
750,GO:0001059
751,GO:0001060
752,GO:0001061
753,GO:0001062
754,GO:0001063
755,GO:0001064
756,GO:0001065
757,GO:0001066
758,GO:0001067
759,GO:0001068
760,GO:0001069
761,GO:0001070
762,GO:0001071
763,GO:0001072
764,GO:0001073
765,GO:0001074
766,GO:0001075
767,GO:0001076
768,GO:0001077
769,GO:0001078
770,GO:0001079
771,GO:0001080
772,GO:0001081
773,GO:0001082
774,GO:0001083
775,GO:0001084
776,GO:0001085
777,GO:0001086
778,GO:0001087
779,GO:0001088
780,GO:0001089
781,GO:0001090
782,GO:0001091
783,GO:0001092
784,GO:0001093
785,GO:0001094
786,GO:0001095
787,GO:0001096
788,GO:0001097
789,GO:0001098
790,GO:0001099
791,GO:0001100
792,GO:0001101
793,GO:0001102
794,GO:0001103
795,GO:0001104
796,GO:0001105
797,GO:0001106
798,GO:0001107
799,GO:0001108
800,GO:0001109
801,GO:0001110
802,GO:0001111
803,GO:0001112
804,GO:0001113
805,GO:0001114
806,GO:0001115
807,GO:0001116
808,GO:0001117
809,GO:0001118
810,GO:0001119
811,GO:0001120
812,GO:0001121
813,GO:0001122
814,GO:0001123
815,GO:0001124
816,GO:0001125
817,GO:0001126
818,GO:0001127
819,GO:0001128
820,GO:0001129
821,GO:0001130
822,GO:0001131
823,GO:0001132
824,GO:0001133
825,GO:0001134
826,GO:0001135
827,GO:0001136
828,GO:0001137
829,GO:0001138
830,GO:0001139
831,GO:0001140
832,GO:0001141
833,GO:0001142
834,GO:0001143
835,GO:0001144
836,GO:0001145
837,GO:0001146
838,GO:0001147
839,GO:0001148
840,GO:0001149
841,GO:0001150
842,GO:0001151
843,GO:0001152
844,GO:0001153
845,GO:0001154
846,GO:0001155
847,GO:0001156
848,GO:0001157
849,GO:0001158
850,GO:0001159
851,GO:0001160
852,GO:0001161
853,GO:0001162
854,GO:0001163
855,GO:0001164
856,GO:0001165
857,GO:0001166
858,GO:0001167
859,GO:0001168
860,GO:0001169
861,GO:0001170
862,GO:0001171
863,GO:0001172
864,GO:0001173
865,GO:0001174
866,GO:0001175
867,GO:0001176
868,GO:0001177
869,GO:0001178
870,GO:0001179
871,GO:0001180
872,GO:0001181
873,GO:0001182
874,GO:0001183
875,GO:0001184
876,GO:0001185
877,GO:0001186
878,GO:0001187
879,GO:0001188
880,GO:0001189
881,GO:0001190
882,GO:0001191
883,GO:0001192
884,GO:0001193
885,GO:0001194
886,GO:0001195
887,GO:0001196
888,GO:0001197
889,GO:0001198
890,GO:0001199
891,GO:0001200
892,GO:0001201
893,GO:0001202
894,GO:0001203
895,GO:0001204
896,GO:0001205
897,GO:0001206
898,GO:0001207
899,GO:0001208
900,GO:0001209
901,GO:0001210
902,GO:0001211
903,GO:0001212
904,GO:0001213
905,GO:0001214
906,GO:0001215
907,GO:0001216
908,GO:0001217
909,GO:0001218
910,GO:0001219
911,GO:0001220
912,GO:0001221
913,GO:0001222
914,GO:0001223
915,GO:0001224
916,GO:0001225
917,GO:0001226
918,GO:0001227
919,GO:0001228
920,GO:0001300
921,GO:0001301
922,GO:0001302
923,GO:0001303
924,GO:0001304
925,GO:0001305
926,GO:0001306
927,GO:0001307
928,GO:0001308
929,GO:0001310
930,GO:0001311
931,GO:0001312
932,GO:0001313
933,GO:0001314
934,GO:0001315
935,GO:0001316
936,GO:0001317
937,GO:0001318
938,GO:0001319
939,GO:0001320
940,GO:0001321
941,GO:0001322
942,GO:0001323
943,GO:0001324
944,GO:0001325
945,GO:0001326
946,GO:0001400
947,GO:0001401
948,GO:0001402
949,GO:0001403
950,GO:0001405
951,GO:0001406
952,GO:0001407
953,GO:0001408
954,GO:0001409
955,GO:0001410
956,GO:0001411
957,GO:0001501
958,GO:0001502
959,GO:0001503
960,GO:0001504
961,GO:0001505
962,GO:0001507
963,GO:0001508
964,GO:0001510
965,GO:0001512
966,GO:0001513
967,GO:0001514
968,GO:0001515
969,GO:0001516
970,GO:0001517
971,GO:0001518
972,GO:0001519
973,GO:0001520
974,GO:0001521
975,GO:0001522
976,GO:0001523
977,GO:0001525
978,GO:0001527
979,GO:0001530
980,GO:0001531
981,GO:0001532
982,GO:0001533
983,GO:0001534
984,GO:0001535
985,GO:0001536
986,GO:0001537
987,GO:0001539
988,GO:0001540
989,GO:0001541
990,GO:0001542
991,GO:0001543
992,GO:0001544
993,GO:0001545
994,GO:0001546
995,GO:0001547
996,GO:0001548
997,GO:0001549
998,GO:0001550
999,GO:0001551
1000,GO:0001552
1001,GO:0001553
1002,GO:0001554
1003,GO:0001555
1004,GO:0001556
1005,GO:0001558
1006,GO:0001559
1007,GO:0001560
1008,GO:0001561
1009,GO:0001562
1010,GO:0001563
1011,GO:0001565
1012,GO:0001566
1013,GO:0001567
1014,GO:0001568
1015,GO:0001569
1016,GO:0001570
1017,GO:0001571
1018,GO:0001572
1019,GO:0001573
1020,GO:0001574
1021,GO:0001575
1022,GO:0001576
1023,GO:0001578
1024,GO:0001579
1025,GO:0001580
1026,GO:0001581
1027,GO:0001582
1028,GO:0001583
1029,GO:0001585
1030,GO:0001586
1031,GO:0001587
1032,GO:0001588
1033,GO:0001589
1034,GO:0001590
1035,GO:0001591
1036,GO:0001592
1037,GO:0001593
1038,GO:0001594
1039,GO:0001595
1040,GO:0001596
1041,GO:0001599
1042,GO:0001600
1043,GO:0001601
1044,GO:0001602
1045,GO:0001604
1046,GO:0001605
1047,GO:0001607
1048,GO:0001608
1049,GO:0001609
1050,GO:0001610
1051,GO:0001611
1052,GO:0001612
1053,GO:0001613
1054,GO:0001614
1055,GO:0001616
1056,GO:0001618
1057,GO:0001621
1058,GO:0001622
1059,GO:0001623
1060,GO:0001624
1061,GO:0001625
1062,GO:0001626
1063,GO:0001631
1064,GO:0001632
1065,GO:0001634
1066,GO:0001635
1067,GO:0001637
1068,GO:0001639
1069,GO:0001640
1070,GO:0001641
1071,GO:0001642
1072,GO:0001644
1073,GO:0001646
1074,GO:0001647
1075,GO:0001648
1076,GO:0001649
1077,GO:0001650
1078,GO:0001651
1079,GO:0001652
1080,GO:0001653
1081,GO:0001654
1082,GO:0001655
1083,GO:0001656
1084,GO:0001657
1085,GO:0001658
1086,GO:0001659
1087,GO:0001660
1088,GO:0001661
1089,GO:0001662
1090,GO:0001663
1091,GO:0001664
1092,GO:0001665
1093,GO:0001666
1094,GO:0001667
1095,GO:0001668
1096,GO:0001669
1097,GO:0001670
1098,GO:0001671
1099,GO:0001672
1100,GO:0001673
1101,GO:0001674
1102,GO:0001675
1103,GO:0001676
1104,GO:0001677
1105,GO:0001678
1106,GO:0001679
1107,GO:0001680
1108,GO:0001681
1109,GO:0001682
1110,GO:0001691
1111,GO:0001692
1112,GO:0001693
1113,GO:0001694
1114,GO:0001695
1115,GO:0001696
1116,GO:0001697
1117,GO:0001698
1118,GO:0001699
1119,GO:0001700
1120,GO:0001701
1121,GO:0001702
1122,GO:0001703
1123,GO:0001704
1124,GO:0001705
1125,GO:0001706
1126,GO:0001707
1127,GO:0001708
1128,GO:0001709
1129,GO:0001710
1130,GO:0001711
1131,GO:0001712
1132,GO:0001713
1133,GO:0001714
1134,GO:0001715
1135,GO:0001716
1136,GO:0001717
1137,GO:0001718
1138,GO:0001719
1139,GO:0001720
1140,GO:0001725
1141,GO:0001726
1142,GO:0001727
1143,GO:0001728
1144,GO:0001729
1145,GO:0001730
1146,GO:0001731
1147,GO:0001732
1148,GO:0001733
1149,GO:0001734
1150,GO:0001735
1151,GO:0001736
1152,GO:0001737
1153,GO:0001738
1154,GO:0001739
1155,GO:0001740
1156,GO:0001741
1157,GO:0001742
1158,GO:0001743
1159,GO:0001744
1160,GO:0001745
1161,GO:0001746
1162,GO:0001747
1163,GO:0001748
1164,GO:0001749
1165,GO:0001750
1166,GO:0001751
1167,GO:0001752
1168,GO:0001754
1169,GO:0001755
1170,GO:0001756
1171,GO:0001757
1172,GO:0001758
1173,GO:0001759
1174,GO:0001760
1175,GO:0001761
1176,GO:0001762
1177,GO:0001763
1178,GO:0001764
1179,GO:0001765
1180,GO:0001766
1181,GO:0001767
1182,GO:0001768
1183,GO:0001769
1184,GO:0001770
1185,GO:0001771
1186,GO:0001772
1187,GO:0001773
1188,GO:0001774
1189,GO:0001775
1190,GO:0001776
1191,GO:0001777
1192,GO:0001778
1193,GO:0001779
1194,GO:0001780
1195,GO:0001781
1196,GO:0001782
1197,GO:0001783
1198,GO:0001784
1199,GO:0001785
1200,GO:0001786
1201,GO:0001787
1202,GO:0001788
1203,GO:0001789
1204,GO:0001790
1205,GO:0001791
1206,GO:0001792
1207,GO:0001793
1208,GO:0001794
1209,GO:0001795
1210,GO:0001796
1211,GO:0001797
1212,GO:0001798
1213,GO:0001799
1214,GO:0001800
1215,GO:0001801
1216,GO:0001802
1217,GO:0001803
1218,GO:0001804
1219,GO:0001805
1220,GO:0001806
1221,GO:0001807
1222,GO:0001808
1223,GO:0001809
1224,GO:0001810
1225,GO:0001811
1226,GO:0001812
1227,GO:0001813
1228,GO:0001814
1229,GO:0001815
1230,GO:0001816
1231,GO:0001817
1232,GO:0001818
1233,GO:0001819
1234,GO:0001820
1235,GO:0001821
1236,GO:0001822
1237,GO:0001823
1238,GO:0001824
1239,GO:0001825
1240,GO:0001826
1241,GO:0001827
1242,GO:0001828
1243,GO:0001829
1244,GO:0001830
1245,GO:0001831
1246,GO:0001832
1247,GO:0001833
1248,GO:0001834
1249,GO:0001835
1250,GO:0001836
1251,GO:0001837
1252,GO:0001838
1253,GO:0001839
1254,GO:0001840
1255,GO:0001841
1256,GO:0001842
1257,GO:0001843
1258,GO:0001844
1259,GO:0001845
1260,GO:0001846
1261,GO:0001847
1262,GO:0001848
1263,GO:0001849
1264,GO:0001850
1265,GO:0001851
1266,GO:0001852
1267,GO:0001853
1268,GO:0001854
1269,GO:0001855
1270,GO:0001856
1271,GO:0001857
1272,GO:0001858
1273,GO:0001859
1274,GO:0001860
1275,GO:0001861
1276,GO:0001862
1277,GO:0001863
1278,GO:0001864
1279,GO:0001865
1280,GO:0001866
1281,GO:0001867
1282,GO:0001868
1283,GO:0001869
1284,GO:0001870
1285,GO:0001871
1286,GO:0001872
1287,GO:0001873
1288,GO:0001874
1289,GO:0001875
1290,GO:0001876
1291,GO:0001877
1292,GO:0001878
1293,GO:0001879
1294,GO:0001880
1295,GO:0001881
1296,GO:0001882
1297,GO:0001883
1298,GO:0001884
1299,GO:0001885
1300,GO:0001886
1301,GO:0001887
1302,GO:0001888
1303,GO:0001889
1304,GO:0001890
1305,GO:0001891
1306,GO:0001892
1307,GO:0001893
1308,GO:0001894
1309,GO:0001895
1310,GO:0001896
1311,GO:0001897
1312,GO:0001898
1313,GO:0001899
1314,GO:0001900
1315,GO:0001901
1316,GO:0001902
1317,GO:0001903
1318,GO:0001904
1319,GO:0001905
1320,GO:0001906
1321,GO:0001907
1322,GO:0001908
1323,GO:0001909
1324,GO:0001910
1325,GO:0001911
1326,GO:0001912
1327,GO:0001913
1328,GO:0001914
1329,GO:0001915
1330,GO:0001916
1331,GO:0001917
1332,GO:0001918
1333,GO:0001919
1334,GO:0001920
1335,GO:0001921
1336,GO:0001922
1337,GO:0001923
1338,GO:0001924
1339,GO:0001925
1340,GO:0001926
1341,GO:0001927
1342,GO:0001928
1343,GO:0001929
1344,GO:0001930
1345,GO:0001931
1346,GO:0001932
1347,GO:0001933
1348,GO:0001934
1349,GO:0001935
1350,GO:0001936
1351,GO:0001937
1352,GO:0001938
1353,GO:0001939
1354,GO:0001940
1355,GO:0001941
1356,GO:0001942
1357,GO:0001943
1358,GO:0001944
1359,GO:0001945
1360,GO:0001946
1361,GO:0001947
1362,GO:0001948
1363,GO:0001949
1364,GO:0001951
1365,GO:0001952
1366,GO:0001953
1367,GO:0001954
1368,GO:0001955
1369,GO:0001956
1370,GO:0001957
1371,GO:0001958
1372,GO:0001959
1373,GO:0001960
1374,GO:0001961
1375,GO:0001962
1376,GO:0001963
1377,GO:0001964
1378,GO:0001965
1379,GO:0001966
1380,GO:0001967
1381,GO:0001968
1382,GO:0001969
1383,GO:0001970
1384,GO:0001971
1385,GO:0001972
1386,GO:0001973
1387,GO:0001974
1388,GO:0001975
1389,GO:0001976
1390,GO:0001977
1391,GO:0001978
1392,GO:0001979
1393,GO:0001980
1394,GO:0001981
1395,GO:0001982
1396,GO:0001983
1397,GO:0001984
1398,GO:0001985
1399,GO:0001986
1400,GO:0001987
1401,GO:0001988
1402,GO:0001989
1403,GO:0001990
1404,GO:0001991
1405,GO:0001992
1406,GO:0001993
1407,GO:0001994
1408,GO:0001995
1409,GO:0001996
1410,GO:0001997
1411,GO:0001998
1412,GO:0001999
1413,GO:0002000
1414,GO:0002001
1415,GO:0002002
1416,GO:0002003
1417,GO:0002004
1418,GO:0002005
1419,GO:0002006
1420,GO:0002007
1421,GO:0002008
1422,GO:0002009
1423,GO:0002010
1424,GO:0002011
1425,GO:0002012
1426,GO:0002013
1427,GO:0002014
1428,GO:0002015
1429,GO:0002016
1430,GO:0002017
1431,GO:0002018
1432,GO:0002019
1433,GO:0002020
1434,GO:0002021
1435,GO:0002022
1436,GO:0002023
1437,GO:0002024
1438,GO:0002025
1439,GO:0002026
1440,GO:0002027
1441,GO:0002028
1442,GO:0002029
1443,GO:0002030
1444,GO:0002031
1445,GO:0002032
1446,GO:0002033
1447,GO:0002034
1448,GO:0002035
1449,GO:0002036
1450,GO:0002037
1451,GO:0002038
1452,GO:0002039
1453,GO:0002040
1454,GO:0002041
1455,GO:0002042
1456,GO:0002043
1457,GO:0002044
1458,GO:0002045
1459,GO:0002046
1460,GO:0002047
1461,GO:0002048
1462,GO:0002049
1463,GO:0002050
1464,GO:0002051
1465,GO:0002052
1466,GO:0002053
1467,GO:0002054
1468,GO:0002055
1469,GO:0002056
1470,GO:0002057
1471,GO:0002058
1472,GO:0002059
1473,GO:0002060
1474,GO:0002061
1475,GO:0002062
1476,GO:0002063
1477,GO:0002064
1478,GO:0002065
1479,GO:0002066
1480,GO:0002067
1481,GO:0002068
1482,GO:0002069
1483,GO:0002070
1484,GO:0002071
1485,GO:0002072
1486,GO:0002073
1487,GO:0002074
1488,GO:0002075
1489,GO:0002076
1490,GO:0002077
1491,GO:0002078
1492,GO:0002079
1493,GO:0002080
1494,GO:0002081
1495,GO:0002082
1496,GO:0002083
1497,GO:0002084
