ent idx,ent name
315,CID000001409
316,CID000001411
317,CID000001424
318,CID000001427
319,CID000001441
320,CID000001442
321,CID000001445
322,CID000001450
323,CID000001451
324,CID000001453
325,CID000001454
326,CID000001460
327,CID000001461
328,CID000001462
329,CID000001465
330,CID000001467
331,CID000001472
332,CID000001479
333,CID000001494
334,CID000001546
335,CID000001547
336,CID000001548
337,CID000001553
338,CID000001573
339,CID000001576
340,CID000001579
341,CID000001581
342,CID000001585
343,CID000001590
344,CID000001593
345,CID000001599
346,CID000001600
347,CID000001601
348,CID000001602
349,CID000001615
350,CID000001646
351,CID000001651
352,CID000001654
353,CID000001662
354,CID000001669
355,CID000001670
356,CID000001676
357,CID000001683
358,CID000001688
359,CID000001690
360,CID000001727
361,CID000001734
362,CID000001743
363,CID000001748
364,CID000001752
365,CID000001775
366,CID000001798
367,CID000001803
368,CID000001805
369,CID000001806
370,CID000001809
371,CID000001814
372,CID000001816
373,CID000001821
374,CID000001830
375,CID000001835
376,CID000001839
377,CID000001862
378,CID000001866
379,CID000001869
380,CID000001875
381,CID000001882
382,CID000001883
383,CID000001892
384,CID000001902
385,CID000001903
386,CID000001908
387,CID000001912
388,CID000001917
389,CID000001922
390,CID000001963
391,CID000001970
392,CID000001971
393,CID000001972
394,CID000001978
395,CID000001981
396,CID000001983
397,CID000001986
398,CID000001989
399,CID000001990
400,CID000001993
401,CID000002005
402,CID000002008
403,CID000002019
404,CID000002021
405,CID000002022
406,CID000002024
407,CID000002027
408,CID000002028
409,CID000002051
410,CID000002074
411,CID000002082
412,CID000002083
413,CID000002085
414,CID000002088
415,CID000002091
416,CID000002092
417,CID000002093
418,CID000002094
419,CID000002096
420,CID000002099
421,CID000002108
422,CID000002110
423,CID000002116
424,CID000002118
425,CID000002119
426,CID000002123
427,CID000002130
428,CID000002131
429,CID000002132
430,CID000002133
431,CID000002134
432,CID000002141
433,CID000002142
434,CID000002145
435,CID000002148
436,CID000002149
437,CID000002153
438,CID000002154
439,CID000002156
440,CID000002159
441,CID000002160
442,CID000002161
443,CID000002162
444,CID000002170
445,CID000002171
446,CID000002173
447,CID000002175
448,CID000002177
449,CID000002179
450,CID000002181
451,CID000002182
452,CID000002187
453,CID000002192
454,CID000002193
455,CID000002198
456,CID000002203
457,CID000002215
458,CID000002216
459,CID000002225
460,CID000002226
461,CID000002232
462,CID000002235
463,CID000002239
464,CID000002241
465,CID000002244
466,CID000002245
467,CID000002246
468,CID000002248
469,CID000002249
470,CID000002250
471,CID000002265
472,CID000002266
473,CID000002267
474,CID000002269
475,CID000002270
476,CID000002274
477,CID000002282
478,CID000002283
479,CID000002284
480,CID000002286
481,CID000002292
482,CID000002296
483,CID000002307
484,CID000002308
485,CID000002310
486,CID000002311
487,CID000002315
488,CID000002324
489,CID000002333
490,CID000002337
491,CID000002341
492,CID000002343
493,CID000002344
494,CID000002345
495,CID000002348
496,CID000002349
497,CID000002351
498,CID000002352
499,CID000002366
500,CID000002367
501,CID000002369
502,CID000002370
503,CID000002372
504,CID000002375
505,CID000002378
506,CID000002380
507,CID000002381
508,CID000002391
509,CID000002405
510,CID000002430
511,CID000002431
512,CID000002435
513,CID000002436
514,CID000002441
515,CID000002442
516,CID000002443
517,CID000002444
518,CID000002446
519,CID000002448
520,CID000002451
521,CID000002459
522,CID000002460
523,CID000002462
524,CID000002463
525,CID000002465
526,CID000002467
527,CID000002471
528,CID000002472
529,CID000002473
530,CID000002474
531,CID000002475
532,CID000002476
533,CID000002477
534,CID000002478
535,CID000002484
536,CID000002485
537,CID000002487
538,CID000002512
539,CID000002519
540,CID000002520
541,CID000002522
542,CID000002524
543,CID000002527
544,CID000002531
545,CID000002536
546,CID000002538
547,CID000002540
548,CID000002541
549,CID000002546
550,CID000002548
551,CID000002550
552,CID000002551
553,CID000002552
554,CID000002554
555,CID000002559
556,CID000002561
557,CID000002563
558,CID000002564
559,CID000002575
560,CID000002576
561,CID000002578
562,CID000002580
563,CID000002583
564,CID000002584
565,CID000002585
566,CID000002609
567,CID000002610
568,CID000002611
569,CID000002612
570,CID000002613
571,CID000002615
572,CID000002616
573,CID000002617
574,CID000002619
575,CID000002622
576,CID000002624
577,CID000002625
578,CID000002627
579,CID000002628
580,CID000002629
581,CID000002631
582,CID000002635
583,CID000002636
584,CID000002637
585,CID000002639
586,CID000002642
587,CID000002645
588,CID000002646
589,CID000002647
590,CID000002648
591,CID000002650
592,CID000002652
593,CID000002653
594,CID000002654
595,CID000002655
596,CID000002656
597,CID000002658
598,CID000002662
599,CID000002663
600,CID000002666
601,CID000002668
602,CID000002673
603,CID000002675
604,CID000002676
605,CID000002678
606,CID000002682
607,CID000002691
608,CID000002692
609,CID000002708
610,CID000002709
611,CID000002710
612,CID000002712
613,CID000002713
614,CID000002714
615,CID000002719
616,CID000002720
617,CID000002725
618,CID000002726
619,CID000002727
620,CID000002729
621,CID000002732
622,CID000002733
623,CID000002734
624,CID000002735
625,CID000002741
626,CID000002747
627,CID000002748
628,CID000002749
629,CID000002750
630,CID000002751
631,CID000002752
632,CID000002755
633,CID000002756
634,CID000002757
635,CID000002761
636,CID000002762
637,CID000002763
638,CID000002764
639,CID000002769
640,CID000002771
641,CID000002781
642,CID000002783
643,CID000002784
644,CID000002786
645,CID000002787
646,CID000002789
647,CID000002791
648,CID000002792
649,CID000002794
650,CID000002796
651,CID000002800
652,CID000002801
653,CID000002802
654,CID000002803
655,CID000002806
656,CID000002809
657,CID000002810
658,CID000002812
659,CID000002813
660,CID000002818
661,CID000002820
662,CID000002823
663,CID000002826
664,CID000002828
665,CID000002831
666,CID000002854
667,CID000002859
668,CID000002862
669,CID000002863
670,CID000002881
671,CID000002885
672,CID000002891
673,CID000002894
674,CID000002895
675,CID000002898
676,CID000002903
677,CID000002904
678,CID000002905
679,CID000002907
680,CID000002909
681,CID000002910
682,CID000002911
683,CID000002913
684,CID000002914
685,CID000002916
686,CID000002937
687,CID000002939
688,CID000002949
689,CID000002950
690,CID000002951
691,CID000002955
692,CID000002958
693,CID000002972
694,CID000002973
695,CID000002974
696,CID000002976
697,CID000002977
698,CID000002978
699,CID000002984
700,CID000002987
701,CID000002995
702,CID000002996
703,CID000002997
704,CID000002999
705,CID000003000
706,CID000003001
707,CID000003003
708,CID000003005
709,CID000003007
710,CID000003008
711,CID000003009
712,CID000003011
713,CID000003015
714,CID000003016
715,CID000003019
716,CID000003021
717,CID000003032
718,CID000003035
719,CID000003036
720,CID000003038
721,CID000003040
722,CID000003042
723,CID000003043
724,CID000003053
725,CID000003054
726,CID000003055
727,CID000003056
728,CID000003058
729,CID000003059
730,CID000003060
731,CID000003061
732,CID000003062
733,CID000003063
734,CID000003065
735,CID000003066
736,CID000003067
737,CID000003068
738,CID000003069
739,CID000003070
740,CID000003074
741,CID000003075
742,CID000003079
743,CID000003080
744,CID000003089
745,CID000003090
746,CID000003100
747,CID000003103
748,CID000003104
749,CID000003105
750,CID000003107
751,CID000003108
752,CID000003114
753,CID000003116
754,CID000003117
755,CID000003121
756,CID000003125
757,CID000003127
758,CID000003128
759,CID000003143
760,CID000003148
761,CID000003151
762,CID000003152
763,CID000003154
764,CID000003155
765,CID000003156
766,CID000003157
767,CID000003158
768,CID000003159
769,CID000003161
770,CID000003162
771,CID000003166
772,CID000003167
773,CID000003168
774,CID000003171
775,CID000003180
776,CID000003181
777,CID000003182
778,CID000003183
779,CID000003191
780,CID000003198
781,CID000003202
782,CID000003203
783,CID000003206
784,CID000003210
785,CID000003219
786,CID000003222
787,CID000003226
788,CID000003229
789,CID000003230
790,CID000003238
791,CID000003240
792,CID000003241
793,CID000003246
794,CID000003249
795,CID000003250
796,CID000003251
797,CID000003255
798,CID000003256
799,CID000003258
800,CID000003260
801,CID000003261
802,CID000003262
803,CID000003264
804,CID000003265
805,CID000003267
806,CID000003269
807,CID000003278
808,CID000003279
809,CID000003282
810,CID000003284
811,CID000003285
812,CID000003288
813,CID000003290
814,CID000003291
815,CID000003292
816,CID000003297
817,CID000003299
818,CID000003303
819,CID000003305
820,CID000003306
821,CID000003307
822,CID000003308
823,CID000003310
824,CID000003312
825,CID000003323
826,CID000003324
827,CID000003325
828,CID000003331
829,CID000003332
830,CID000003333
831,CID000003337
832,CID000003339
833,CID000003340
834,CID000003342
835,CID000003343
836,CID000003345
837,CID000003348
838,CID000003350
839,CID000003354
840,CID000003355
841,CID000003357
842,CID000003363
843,CID000003364
844,CID000003365
845,CID000003366
846,CID000003367
847,CID000003368
848,CID000003369
849,CID000003370
850,CID000003371
851,CID000003372
852,CID000003373
853,CID000003374
854,CID000003375
855,CID000003376
856,CID000003377
857,CID000003379
858,CID000003380
859,CID000003381
860,CID000003382
861,CID000003384
862,CID000003385
863,CID000003386
864,CID000003387
865,CID000003388
866,CID000003389
867,CID000003390
868,CID000003392
869,CID000003393
870,CID000003394
871,CID000003395
872,CID000003396
873,CID000003397
874,CID000003399
875,CID000003400
876,CID000003401
877,CID000003402
878,CID000003403
879,CID000003404
880,CID000003405
881,CID000003406
882,CID000003408
883,CID000003410
884,CID000003414
885,CID000003419
886,CID000003426
887,CID000003429
888,CID000003433
889,CID000003434
890,CID000003435
891,CID000003440
892,CID000003443
893,CID000003446
894,CID000003447
895,CID000003449
896,CID000003452
897,CID000003454
898,CID000003461
899,CID000003462
900,CID000003463
901,CID000003467
902,CID000003469
903,CID000003471
904,CID000003475
905,CID000003476
906,CID000003478
907,CID000003488
908,CID000003494
909,CID000003510
910,CID000003512
911,CID000003516
912,CID000003517
913,CID000003519
914,CID000003520
915,CID000003553
916,CID000003559
917,CID000003560
918,CID000003562
919,CID000003571
920,CID000003592
921,CID000003595
922,CID000003598
923,CID000003609
924,CID000003622
925,CID000003623
926,CID000003627
927,CID000003633
928,CID000003636
929,CID000003637
930,CID000003639
931,CID000003640
932,CID000003641
933,CID000003642
934,CID000003643
935,CID000003644
936,CID000003647
937,CID000003648
938,CID000003649
939,CID000003651
940,CID000003652
941,CID000003653
942,CID000003656
943,CID000003657
944,CID000003658
945,CID000003659
946,CID000003661
947,CID000003662
948,CID000003667
949,CID000003668
950,CID000003671
951,CID000003672
952,CID000003675
953,CID000003676
954,CID000003677
955,CID000003680
956,CID000003682
957,CID000003684
958,CID000003685
959,CID000003687
960,CID000003689
961,CID000003690
962,CID000003693
963,CID000003695
964,CID000003696
965,CID000003698
966,CID000003699
967,CID000003702
968,CID000003706
969,CID000003715
970,CID000003723
971,CID000003724
972,CID000003730
973,CID000003731
974,CID000003734
975,CID000003736
976,CID000003737
977,CID000003738
978,CID000003741
979,CID000003742
980,CID000003743
981,CID000003746
982,CID000003748
983,CID000003749
984,CID000003750
985,CID000003755
986,CID000003758
987,CID000003759
988,CID000003760
989,CID000003762
990,CID000003763
991,CID000003767
992,CID000003769
993,CID000003773
994,CID000003777
995,CID000003779
996,CID000003780
997,CID000003783
998,CID000003784
999,CID000003793
1000,CID000003804
1001,CID000003805
1002,CID000003818
1003,CID000003821
1004,CID000003823
1005,CID000003825
1006,CID000003826
1007,CID000003827
1008,CID000003830
1009,CID000003832
1010,CID000003850
1011,CID000003869
1012,CID000003871
1013,CID000003872
1014,CID000003877
1015,CID000003878
1016,CID000003879
1017,CID000003883
1018,CID000003884
1019,CID000003890
1020,CID000003893
1021,CID000003899
1022,CID000003900
1023,CID000003902
1024,CID000003903
1025,CID000003911
1026,CID000003912
1027,CID000003914
1028,CID000003916
1029,CID000003917
1030,CID000003918
1031,CID000003925
1032,CID000003926
1033,CID000003927
1034,CID000003928
1035,CID000003929
1036,CID000003931
1037,CID000003937
1038,CID000003939
1039,CID000003940
1040,CID000003946
1041,CID000003947
1042,CID000003948
1043,CID000003950
1044,CID000003954
1045,CID000003957
1046,CID000003958
1047,CID000003961
1048,CID000003962
1049,CID000003964
1050,CID000003965
1051,CID000003977
1052,CID000003978
1053,CID000003981
1054,CID000003998
1055,CID000004004
1056,CID000004008
1057,CID000004011
1058,CID000004018
1059,CID000004030
1060,CID000004032
1061,CID000004033
1062,CID000004034
1063,CID000004036
1064,CID000004040
1065,CID000004041
1066,CID000004042
1067,CID000004043
1068,CID000004044
1069,CID000004046
1070,CID000004048
1071,CID000004049
1072,CID000004051
1073,CID000004052
1074,CID000004053
1075,CID000004054
1076,CID000004056
1077,CID000004057
1078,CID000004058
1079,CID000004060
1080,CID000004062
1081,CID000004063
1082,CID000004064
1083,CID000004066
1084,CID000004075
1085,CID000004078
1086,CID000004079
1087,CID000004080
1088,CID000004083
1089,CID000004086
1090,CID000004087
1091,CID000004088
1092,CID000004089
1093,CID000004090
1094,CID000004091
1095,CID000004095
1096,CID000004100
1097,CID000004101
1098,CID000004102
1099,CID000004107
1100,CID000004111
1101,CID000004112
1102,CID000004114
1103,CID000004116
1104,CID000004120
1105,CID000004121
1106,CID000004127
1107,CID000004133
1108,CID000004136
1109,CID000004138
1110,CID000004139
1111,CID000004140
1112,CID000004158
1113,CID000004159
1114,CID000004160
1115,CID000004163
1116,CID000004166
1117,CID000004168
1118,CID000004170
1119,CID000004171
1120,CID000004173
1121,CID000004174
1122,CID000004178
1123,CID000004184
1124,CID000004189
1125,CID000004192
1126,CID000004195
1127,CID000004196
1128,CID000004197
1129,CID000004200
1130,CID000004201
1131,CID000004205
1132,CID000004208
1133,CID000004209
1134,CID000004211
1135,CID000004212
1136,CID000004235
1137,CID000004236
1138,CID000004237
1139,CID000004242
1140,CID000004248
1141,CID000004253
1142,CID000004259
1143,CID000004264
1144,CID000004272
1145,CID000004318
1146,CID000004330
1147,CID000004335
1148,CID000004342
1149,CID000004361
1150,CID000004376
1151,CID000004380
1152,CID000004381
1153,CID000004382
1154,CID000004386
1155,CID000004396
1156,CID000004397
1157,CID000004402
1158,CID000004405
1159,CID000004409
1160,CID000004410
1161,CID000004411
1162,CID000004413
1163,CID000004416
1164,CID000004417
1165,CID000004418
1166,CID000004419
1167,CID000004421
1168,CID000004422
1169,CID000004423
1170,CID000004424
1171,CID000004425
1172,CID000004426
1173,CID000004428
1174,CID000004429
1175,CID000004430
1176,CID000004432
1177,CID000004436
1178,CID000004440
1179,CID000004442
1180,CID000004443
1181,CID000004449
1182,CID000004450
1183,CID000004451
1184,CID000004452
1185,CID000004454
1186,CID000004456
1187,CID000004457
1188,CID000004460
1189,CID000004463
1190,CID000004473
1191,CID000004485
1192,CID000004493
1193,CID000004494
1194,CID000004495
1195,CID000004496
1196,CID000004497
1197,CID000004499
1198,CID000004500
1199,CID000004506
1200,CID000004507
1201,CID000004509
1202,CID000004510
1203,CID000004513
1204,CID000004526
1205,CID000004533
1206,CID000004534
1207,CID000004535
1208,CID000004536
1209,CID000004537
1210,CID000004538
1211,CID000004539
1212,CID000004540
1213,CID000004541
1214,CID000004542
1215,CID000004543
1216,CID000004547
1217,CID000004567
1218,CID000004568
1219,CID000004581
1220,CID000004583
1221,CID000004585
1222,CID000004587
1223,CID000004591
1224,CID000004594
1225,CID000004595
1226,CID000004599
1227,CID000004600
1228,CID000004601
1229,CID000004603
1230,CID000004605
1231,CID000004607
1232,CID000004609
1233,CID000004610
1234,CID000004614
1235,CID000004615
1236,CID000004616
1237,CID000004620
1238,CID000004623
1239,CID000004624
1240,CID000004626
1241,CID000004627
1242,CID000004628
1243,CID000004631
1244,CID000004634
1245,CID000004635
1246,CID000004636
1247,CID000004637
1248,CID000004638
1249,CID000004639
1250,CID000004642
1251,CID000004645
1252,CID000004649
1253,CID000004652
1254,CID000004655
1255,CID000004656
1256,CID000004657
1257,CID000004666
1258,CID000004673
1259,CID000004674
1260,CID000004675
1261,CID000004676
1262,CID000004678
1263,CID000004679
1264,CID000004680
1265,CID000004686
1266,CID000004687
1267,CID000004689
1268,CID000004691
1269,CID000004705
1270,CID000004723
1271,CID000004724
1272,CID000004725
1273,CID000004726
1274,CID000004727
1275,CID000004730
1276,CID000004735
1277,CID000004736
1278,CID000004737
1279,CID000004739
1280,CID000004740
1281,CID000004742
1282,CID000004744
1283,CID000004745
1284,CID000004746
1285,CID000004747
1286,CID000004748
1287,CID000004749
1288,CID000004753
1289,CID000004754
1290,CID000004756
1291,CID000004758
1292,CID000004763
1293,CID000004764
1294,CID000004768
1295,CID000004771
1296,CID000004775
1297,CID000004782
1298,CID000004786
1299,CID000004792
1300,CID000004795
1301,CID000004798
1302,CID000004799
1303,CID000004804
1304,CID000004810
1305,CID000004812
1306,CID000004819
1307,CID000004820
1308,CID000004827
1309,CID000004828
1310,CID000004829
1311,CID000004830
1312,CID000004834
1313,CID000004843
1314,CID000004844
1315,CID000004845
1316,CID000004848
1317,CID000004849
1318,CID000004850
1319,CID000004856
1320,CID000004865
1321,CID000004870
1322,CID000004872
1323,CID000004873
1324,CID000004875
1325,CID000004883
1326,CID000004885
1327,CID000004886
1328,CID000004887
1329,CID000004888
1330,CID000004889
1331,CID000004890
1332,CID000004891
1333,CID000004892
1334,CID000004893
1335,CID000004894
1336,CID000004895
1337,CID000004896
1338,CID000004897
1339,CID000004898
1340,CID000004899
1341,CID000004900
1342,CID000004904
1343,CID000004906
1344,CID000004908
1345,CID000004909
1346,CID000004911
1347,CID000004912
1348,CID000004913
1349,CID000004915
1350,CID000004917
1351,CID000004919
1352,CID000004920
1353,CID000004921
1354,CID000004926
1355,CID000004927
1356,CID000004930
1357,CID000004932
1358,CID000004934
1359,CID000004935
1360,CID000004938
1361,CID000004942
1362,CID000004943
1363,CID000004946
1364,CID000004948
1365,CID000004951
1366,CID000004952
1367,CID000004953
1368,CID000004954
1369,CID000004955
1370,CID000004956
1371,CID000004957
1372,CID000004961
1373,CID000004971
1374,CID000004976
1375,CID000004977
1376,CID000004984
1377,CID000004991
1378,CID000004992
1379,CID000004993
1380,CID000004999
1381,CID000005002
1382,CID000005005
1383,CID000005010
1384,CID000005014
1385,CID000005019
1386,CID000005021
1387,CID000005022
1388,CID000005023
1389,CID000005025
1390,CID000005026
1391,CID000005029
1392,CID000005032
1393,CID000005035
1394,CID000005038
1395,CID000005039
1396,CID000005040
1397,CID000005052
1398,CID000005057
1399,CID000005058
1400,CID000005064
1401,CID000005066
1402,CID000005070
1403,CID000005071
1404,CID000005073
1405,CID000005076
1406,CID000005077
1407,CID000005078
1408,CID000005081
1409,CID000005090
1410,CID000005091
1411,CID000005095
1412,CID000005096
1413,CID000005106
1414,CID000005118
1415,CID000005129
1416,CID000005135
1417,CID000005150
1418,CID000005152
1419,CID000005153
1420,CID000005155
1421,CID000005161
1422,CID000005184
1423,CID000005192
1424,CID000005193
1425,CID000005195
1426,CID000005203
1427,CID000005205
1428,CID000005206
1429,CID000005210
1430,CID000005212
1431,CID000005213
1432,CID000005215
1433,CID000005218
1434,CID000005224
1435,CID000005229
1436,CID000005231
1437,CID000005234
1438,CID000005235
1439,CID000005238
1440,CID000005245
1441,CID000005253
1442,CID000005257
1443,CID000005265
1444,CID000005266
1445,CID000005267
1446,CID000005270
1447,CID000005280
1448,CID000005281
1449,CID000005291
1450,CID000005297
1451,CID000005311
1452,CID000005314
1453,CID000005316
1454,CID000005317
1455,CID000005318
1456,CID000005320
1457,CID000005325
1458,CID000005326
1459,CID000005327
1460,CID000005331
1461,CID000005333
1462,CID000005336
1463,CID000005340
1464,CID000005344
1465,CID000005351
1466,CID000005352
1467,CID000005355
1468,CID000005357
1469,CID000005358
1470,CID000005359
1471,CID000005363
1472,CID000005365
1473,CID000005372
1474,CID000005373
1475,CID000005374
1476,CID000005376
1477,CID000005377
1478,CID000005378
1479,CID000005379
1480,CID000005381
1481,CID000005386
1482,CID000005391
1483,CID000005394
1484,CID000005396
1485,CID000005401
1486,CID000005402
1487,CID000005403
1488,CID000005404
1489,CID000005405
1490,CID000005406
1491,CID000005407
1492,CID000005408
1493,CID000005409
1494,CID000005410
1495,CID000005411
1496,CID000005412
1497,CID000005419
1498,CID000005426
1499,CID000005428
1500,CID000005429
1501,CID000005430
1502,CID000005433
1503,CID000005440
1504,CID000005452
1505,CID000005453
1506,CID000005454
1507,CID000005455
1508,CID000005461
1509,CID000005463
1510,CID000005464
1511,CID000005466
1512,CID000005467
1513,CID000005470
1514,CID000005471
1515,CID000005472
1516,CID000005478
1517,CID000005479
1518,CID000005482
1519,CID000005483
1520,CID000005486
1521,CID000005487
1522,CID000005496
1523,CID000005501
1524,CID000005503
1525,CID000005505
1526,CID000005508
1527,CID000005510
1528,CID000005512
1529,CID000005514
1530,CID000005515
1531,CID000005516
1532,CID000005517
1533,CID000005523
1534,CID000005524
1535,CID000005525
1536,CID000005526
1537,CID000005529
1538,CID000005530
1539,CID000005533
1540,CID000005538
1541,CID000005544
1542,CID000005545
1543,CID000005546
1544,CID000005556
1545,CID000005560
1546,CID000005566
1547,CID000005567
1548,CID000005568
1549,CID000005570
1550,CID000005572
1551,CID000005574
1552,CID000005578
1553,CID000005582
1554,CID000005584
1555,CID000005586
1556,CID000005590
1557,CID000005591
1558,CID000005593
1559,CID000005595
1560,CID000005596
1561,CID000005602
1562,CID000005603
1563,CID000005604
1564,CID000005606
1565,CID000005610
1566,CID000005618
1567,CID000005625
1568,CID000005636
1569,CID000005641
1570,CID000005642
1571,CID000005643
1572,CID000005645
1573,CID000005647
1574,CID000005650
1575,CID000005651
1576,CID000005656
1577,CID000005665
1578,CID000005672
1579,CID000005677
1580,CID000005685
1581,CID000005709
1582,CID000005717
1583,CID000005718
1584,CID000005719
1585,CID000005721
1586,CID000005726
1587,CID000005731
1588,CID000005732
1589,CID000005733
1590,CID000005734
1591,CID000005735
1592,CID000005736
1593,CID000005743
1594,CID000005746
1595,CID000005748
1596,CID000005753
1597,CID000005754
1598,CID000005755
1599,CID000005756
1600,CID000005757
1601,CID000005768
1602,CID000005770
1603,CID000005771
1604,CID000005772
1605,CID000005775
1606,CID000005780
1607,CID000005790
1608,CID000005802
1609,CID000005803
1610,CID000005804
1611,CID000005815
1612,CID000005819
1613,CID000005825
1614,CID000005827
1615,CID000005832
1616,CID000005833
1617,CID000005839
1618,CID000005857
1619,CID000005858
1620,CID000005860
1621,CID000005864
1622,CID000005865
1623,CID000005870
1624,CID000005875
1625,CID000005877
1626,CID000005878
1627,CID000005882
1628,CID000005888
1629,CID000005899
1630,CID000005903
1631,CID000005905
1632,CID000005909
1633,CID000005920
1634,CID000005922
1635,CID000005929
1636,CID000005937
1637,CID000005939
1638,CID000005943
1639,CID000005956
1640,CID000005959
1641,CID000005961
1642,CID000005978
1643,CID000005983
1644,CID000005987
1645,CID000005994
1646,CID000005995
1647,CID000005996
1648,CID000006005
1649,CID000006006
1650,CID000006010
1651,CID000006012
1652,CID000006013
1653,CID000006015
1654,CID000006018
1655,CID000006035
1656,CID000006037
1657,CID000006040
1658,CID000006043
1659,CID000006049
1660,CID000006058
1661,CID000006062
1662,CID000006063
1663,CID000006075
